"Tobias Lindner";"GRÜNE";1982;"Rheinland-Pfalz";;"11. Januar 1982";"http://www.tobias-lindner.de/";"tobias.lindner@bundestag.de"
"Michael Link";"FDP";1963;"Baden-Württemberg";;"6. Februar 1963";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/L/link_michael.html";"michael.link@bundestag.de"
"Carsten Linnemann";"CDU";1977;"Nordrhein-Westfalen";"Paderborn";"10. August 1977";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/L/linnemann_carsten.html";"carsten.linnemann@bundestag.de"
"Patricia Lips";"CDU";1963;"Hessen";"Odenwald";"21. Dezember 1963";"http://www.patricia-lips.de/";"patricia.lips@bundestag.de"
"Burkhard Lischka";"SPD";1965;"Sachsen-Anhalt";;"1. Februar 1965";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/L/lischka_burkhard.html";"burkhard.lischka@bundestag.de"
"Gabriele Lösekrug-Möller";"SPD";1951;"Niedersachsen";"Hameln-Pyrmont – Holzminden";"20. April 1951";"http://www.gabriele-loesekrug-moeller.de";"gabriele.loesekrug-moeller@bundestag.de"
"Erwin Lotter";"FDP";1951;"Bayern";;"8. Februar 1951";"http://www.lotter-liberal.de/";"erwin.lotter@bundestag.de"
"Ursula Lötzer";"DIE LINKE";1950;"Nordrhein-Westfalen";;"5. März 1950";"http://www.linksfraktion.de/abgeordnete/ulla-loetzer/profil";"ursula.loetzer@bundestag.de"
"Gesine Lötzsch";"DIE LINKE";1961;"Berlin";"Berlin-Lichtenberg";"7. August 1961";"http://www.gesine-loetzsch.de/";"gesine.loetzsch@bundestag.de"
"Jan-Marco Luczak";"CDU";1975;"Berlin";"Berlin-Tempelhof – Schöneberg";"2. Oktober 1975";"http://www.luczak-berlin.de/";"jan-marco.luczak@bundestag.de"
"Daniela Ludwig";"CSU";1975;"Bayern";"Rosenheim";"7. Juli 1975";"http://www.daniela-ludwig.de";"daniela.ludwig@bundestag.de"
"Kirsten Lühmann";"SPD";1964;"Niedersachsen";;"28. April 1964";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/L/luehmann_kirsten.html";"kirsten.luehmann@bundestag.de"
"Oliver Luksic";"FDP";1979;"Saarland";;"9. Oktober 1979";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/L/luksic_oliver.html";"oliver.luksic@bundestag.de"
"Michael Luther";"CDU";1956;"Sachsen";"Zwickau";"27. September 1956";"http://www.michael-luther.de/";"michael.luther@bundestag.de"
"Thomas Lutze";"DIE LINKE";1969;"Saarland";;"23. August 1969";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/L/lutze_thomas.html";"thomas.lutze@bundestag.de"
"Karin Maag";"CDU";1962;"Baden-Württemberg";"Stuttgart II";"13. Juni 1962";"http://www.karin-maag.de";"karin.maag@bundestag.de"
"Nicole Maisch";"GRÜNE";1981;"Hessen";;"20. April 1981";"http://www.nicolemaisch.de/";"nicole.maisch@bundestag.de"
"Thomas de Maizière";"CDU";1954;"Sachsen";"Meißen";"21. Januar 1954";"http://www.thomasdemaiziere.de/";"thomas.demaiziere@bundestag.de"
"Agnieszka Malczak";"GRÜNE";1985;"Baden-Württemberg";;"8. Februar 1985";"http://www.malczak.de/";"agnieszka.malczak@bundestag.de"
"Caren Marks";"SPD";1963;"Niedersachsen";"Hannover-Land I";"25. September 1963";"http://www.carenmarks.de";"caren.marks@bundestag.de"
"Hans-Georg von der Marwitz";"CDU";1961;"Brandenburg";;"8. April 1961";"http://www.von-der-marwitz-mdb.de/";"hans-georg.vondermarwitz@bundestag.de"
"Katja Mast";"SPD";1971;"Baden-Württemberg";;"4. Februar 1971";"http://www.katja-mast.de/";"katja.mast@bundestag.de"
"Andreas Mattfeldt";"CDU";1969;"Niedersachsen";"Osterholz – Verden";"28. September 1969";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/M/mattfeldt_andreas.html";"andreas.mattfeldt@bundestag.de"
"Hilde Mattheis";"SPD";1954;"Baden-Württemberg";;"6. Oktober 1954";"http://www.hilde-mattheis.de";"hilde.mattheis@bundestag.de"
"Ulrich Maurer";"DIE LINKE";1948;"Baden-Württemberg";;"29. November 1948";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/M/maurer_ulrich.html";"ulrich.maurer@bundestag.de"
"Stephan Mayer";"CSU";1973;"Bayern";"Altötting";"15. Dezember 1973";"http://www.mayerstephan.de/";"stephan.mayer@bundestag.de"
"Horst Meierhofer";"FDP";1972;"Bayern";;"21. April 1972";"http://www.horst-meierhofer.de/";"horst.meierhofer@bundestag.de"
"Patrick Meinhardt";"FDP";1966;"Baden-Württemberg";;;"http://www.patrickmeinhardt.de";"patrick.meinhardt@bundestag.de"
"Michael Meister";"CDU";1961;"Hessen";"Bergstraße";"9. Juni 1961";"http://www.meister-schafft.de";"michael.meister@bundestag.de"
"Dorothée Menzner";"DIE LINKE";1965;"Niedersachsen";;"14. September 1965";"http://www.menzner.info";"dorothée.menzner@bundestag.de"
"Angela Merkel";"CDU";1954;"Mecklenburg-Vorpommern";"Stralsund – Nordvorpommern – Rügen";"17. Juli 1954";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/M/merkel_angela.html";"angela.merkel@bundestag.de"
"Petra Merkel";"SPD";1947;"Berlin";"Berlin-Charlottenburg – Wilmersdorf";"18. September 1947";"http://www.petra-merkel.de/";"petra.merkel@bundestag.de"
"Ullrich Meßmer";"SPD";1954;"Hessen";"Waldeck";"18. Juni 1954";"http://www.ullrich-messmer.de";"ullrich.meßmer@bundestag.de"
"Maria Michalk";"CDU";1949;"Sachsen";"Bautzen I";"6. Dezember 1949";"http://www.maria-michalk.de/";"maria.michalk@bundestag.de"
"Hans Michelbach";"CSU";1949;"Bayern";"Coburg";"3. Mai 1949";"http://www.hans-michelbach.de/";"hans.michelbach@bundestag.de"
"Mathias Middelberg";"CDU";1964;"Niedersachsen";"Stadt Osnabrück";"14. Dezember 1964";"http://www.mathias-middelberg.de";"mathias.middelberg@bundestag.de"
"Matthias Miersch";"SPD";1968;"Niedersachsen";"Hannover-Land II";"19. Dezember 1968";"http://www.matthias-miersch.de";"matthias.miersch@bundestag.de"
"Philipp Mißfelder";"CDU";1979;"Nordrhein-Westfalen";;"25. August 1979";"http://www.philipp-missfelder.de/";"philipp.mißfelder@bundestag.de"
"Cornelia Möhring";"DIE LINKE";1960;"Schleswig-Holstein";;"9. Januar 1960";"http://www.cornelia-moehring.de/";"cornelia.moehring@bundestag.de"
"Gabi Molitor";"FDP";1962;"Nordrhein-Westfalen";;"1. April 1962";"http://www.gabi-molitor.de";"gabi.molitor@bundestag.de"
"Kornelia Möller";"DIE LINKE";1961;"Bayern";;"20. Juni 1961";"http://www.kornelia-moeller.de";"kornelia.moeller@bundestag.de"
"Dietrich Monstadt";"CDU";1957;"Mecklenburg-Vorpommern";"Schwerin – Ludwigslust";"15. September 1957";"http://www.dietrich-monstadt.de";"dietrich.monstadt@bundestag.de"
"Jerzy Montag";"GRÜNE";1947;"Bayern";;;"http://www.jerzy-montag.de/";"jerzy.montag@bundestag.de"
"Marlene Mortler";"CSU";1955;"Bayern";"Roth";"16. Oktober 1955";"http://www.marlenemortler.de";"marlene.mortler@bundestag.de"
"Niema Movassat";"DIE LINKE";1984;"Nordrhein-Westfalen";;"22. August 1984";"http://www.movassat.de/";"niema.movassat@bundestag.de"
"Jan Mücke";"FDP";1973;"Sachsen";;"18. November 1973";"http://www.jan-muecke.de";"jan.muecke@bundestag.de"
"Gerd Müller";"CSU";1955;"Bayern";"Oberallgäu";"25. August 1955";"http://www.gerd-mueller.de/";"gerd.mueller@bundestag.de"
"Kerstin Müller";"GRÜNE";1963;"Nordrhein-Westfalen";;"13. November 1963";"http://www.kerstin-mueller-mdb.de";"kerstin.mueller@bundestag.de"
"Petra Müller";"FDP";1960;"Nordrhein-Westfalen";;"1. Mai 1960";"http://www.petra-mueller-fdp.de/";"petra.mueller@bundestag.de"
"Stefan Müller";"CSU";1975;"Bayern";"Erlangen";"3. September 1975";"http://www.stefanmueller.com";"stefan.mueller@bundestag.de"
"Beate Müller-Gemmeke";"GRÜNE";1960;"Baden-Württemberg";;"7. Oktober 1960";"http://www.mueller-gemmeke.de";"beate.mueller-gemmeke@bundestag.de"
"Burkhardt Müller-Sönksen";"FDP";1959;"Hamburg";;"24. August 1959";"http://www.soenksen.de";"burkhardt.mueller-soenksen@bundestag.de"
"Franz Müntefering";"SPD";1940;"Nordrhein-Westfalen";;"16. Januar 1940";"http://www.franz-muentefering.de/";"franz.muentefering@bundestag.de"
"Philipp Murmann";"CDU";1964;"Schleswig-Holstein";"Plön – Neumünster";"15. Mai 1964";"http://www.philipp-murmann.de/";"philipp.murmann@bundestag.de"
"Rolf Mützenich";"SPD";1959;"Nordrhein-Westfalen";"Köln III";"25. Juni 1959";"http://www.rolfmuetzenich.de/person/index.php";"rolf.muetzenich@bundestag.de"
"Andrea Nahles";"SPD";1970;"Rheinland-Pfalz";;"20. Juni 1970";"http://www.andrea-nahles.de/";"andrea.nahles@bundestag.de"
"Wolfgang Nešković";"DIE LINKE";1948;"Brandenburg";"Cottbus – Spree-Neiße";"3. Juni 1948";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/N/neskovic_wolfgang.html";"wolfgang.nešković@bundestag.de"
"Ingrid Nestle";"GRÜNE";1977;"Schleswig-Holstein";;"22. Dezember 1977";"http://www.ingrid-nestle.de/";"ingrid.nestle@bundestag.de"
"Bernd Neumann";"CDU";1942;"Bremen";;"6. Januar 1942";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/N/neumann_bernd.html";"bernd.neumann@bundestag.de"
"Martin Neumann";"FDP";1956;"Brandenburg";;"27. Januar 1956";"http://www.martin-neumann.net";"martin.neumann@bundestag.de"
"Dirk Niebel";"FDP";1963;"Baden-Württemberg";;"29. März 1963";"http://www.dirk-niebel.de";"dirk.niebel@bundestag.de"
"Dietmar Nietan";"SPD";1964;"Nordrhein-Westfalen";;"25. Mai 1964";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/N/nietan_dietmar.html";"dietmar.nietan@bundestag.de"
"Manfred Nink";"SPD";1950;"Rheinland-Pfalz";;"27. April 1950";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/N/nink_manfred.html";"manfred.nink@bundestag.de"
"Michaela Noll";"CDU";1959;"Nordrhein-Westfalen";"Mettmann I";"24. Dezember 1959";"http://www.michaela-noll.de/";"michaela.noll@bundestag.de"
"Thomas Nord";"DIE LINKE";1957;"Brandenburg";"Frankfurt (Oder) – Oder-Spree";"19. Oktober 1957";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/N/nord_thomas.html";"thomas.nord@bundestag.de"
"Konstantin von Notz";"GRÜNE";1971;"Schleswig-Holstein";;"21. Januar 1971";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/N/notz_konstantin.html";"mail@bundestag.de"
"Omid Nouripour";"GRÜNE";1975;"Hessen";;"18. Juni 1975";"http://www.nouripour.de";"omid.nouripour@bundestag.de"
"Georg Nüßlein";"CSU";1969;"Bayern";"Neu-Ulm";"10. April 1969";"http://www.georg-nuesslein.de/";"georg.nueßlein@bundestag.de"
"Franz Obermeier";"CSU";1946;"Bayern";"Freising";"25. August 1946";"http://www.franz-obermeier.de/";"franz.obermeier@bundestag.de"
"Thomas Oppermann";"SPD";1954;"Niedersachsen";"Göttingen";"27. April 1954";"http://www.thomasoppermann.de";"thomas.oppermann@bundestag.de"
"Holger Ortel";"SPD";1951;"Niedersachsen";;"10. Januar 1951";"http://www.holger-ortel.de";"holger.ortel@bundestag.de"
"Friedrich Ostendorff";"GRÜNE";1953;"Nordrhein-Westfalen";;"12. Januar 1953";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/O/ostendorff_friedrich.html";"friedrich.ostendorff@bundestag.de"
"Eduard Oswald";"CSU";1947;"Bayern";"Augsburg-Land";"6. September 1947";"http://www.eduard-oswald.de";"eduard.oswald@bundestag.de"
"Hermann E. Ott";"GRÜNE";1961;"Nordrhein-Westfalen";;"15. Mai 1961";"http://www.hermann-e-ott.de/";"hermann.ott@bundestag.de"
"Henning Otte";"CDU";1968;"Niedersachsen";"Celle – Uelzen";"27. Oktober 1968";"http://www.henning-otte.de/";"henning.otte@bundestag.de"
"Hans-Joachim Otto";"FDP";1952;"Hessen";;"30. Oktober 1952";"http://www.hans-joachim-otto.de";"hans-joachim.otto@bundestag.de"
"Aydan Özoğuz";"SPD";1967;"Hamburg";;"31. Mai 1967";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/O/oezoguz_aydan.html";"aydan.oezoğuz@bundestag.de"
"Petra Pau";"DIE LINKE";1963;"Berlin";"Berlin-Marzahn – Hellersdorf";"9. August 1963";"http://www.petra-pau.de/";"petra.pau@bundestag.de"
"Michael Paul";"CDU";1964;"Nordrhein-Westfalen";"Köln II";"10. Februar 1964";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/P/paul_michael.html";"michael.paul@bundestag.de"
"Heinz Paula";"SPD";1951;"Bayern";;"24. Mai 1951";"http://www.heinz-paula.de/";"heinz.paula@bundestag.de"
"Elisabeth Paus";"GRÜNE";1968;"Berlin";;"19. September 1968";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/P/paus_lisa.html";"elisabeth.paus@bundestag.de"
"Rita Pawelski";"CDU";1948;"Niedersachsen";;;"http://www.rita-pawelski.de";"rita.pawelski@bundestag.de"
"Jens Petermann";"DIE LINKE";1963;"Thüringen";"Suhl – Schmalkalden-Meiningen – Hildburghausen";"16. Juli 1963";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/P/petermann_jens.html";"jens.petermann@bundestag.de"
"Ulrich Petzold";"CDU";1951;"Sachsen-Anhalt";"Dessau – Wittenberg";"23. September 1951";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/P/petzold_ulrich.html";"ulrich.petzold@bundestag.de"
"Joachim Pfeiffer";"CDU";1967;"Baden-Württemberg";"Waiblingen";"25. April 1967";"http://www.joachim-pfeiffer.info/";"joachim.pfeiffer@bundestag.de"
"Sibylle Pfeiffer";"CDU";1951;"Hessen";"Lahn-Dill";"16. Oktober 1951";"http://www.sibylle-pfeiffer.com/";"sibylle.pfeiffer@bundestag.de"
"Johannes Pflug";"SPD";1946;"Nordrhein-Westfalen";"Duisburg II";"8. April 1946";"http://www.johannes-pflug.de/";"johannes.pflug@bundestag.de"
"Beatrix Philipp";"CDU";1945;"Nordrhein-Westfalen";"Düsseldorf II";"7. Juli 1945";"http://www.beatrix-philipp-mdb.de/";"beatrix.philipp@bundestag.de"
"Cornelia Pieper";"FDP";1959;"Sachsen-Anhalt";;"4. Februar 1959";"http://www.cornelia-pieper.de/";"cornelia.pieper@bundestag.de"
"Gisela Piltz";"FDP";1964;"Nordrhein-Westfalen";;"3. Dezember 1964";"http://www.gisela-piltz.de";"gisela.piltz@bundestag.de"
"Richard Pitterle";"DIE LINKE";1959;"Baden-Württemberg";;"2. März 1959";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/P/pitterle_richard.html";"richard.pitterle@bundestag.de"
"Yvonne Ploetz";"DIE LINKE";1984;"Saarland";;"28. September 1984";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/P/ploetz_yvonne.html";"yvonne.ploetz@bundestag.de"
"Ronald Pofalla";"CDU";1959;"Nordrhein-Westfalen";"Kleve";"15. Mai 1959";"http://www.ronald-pofalla.de/";"ronald.pofalla@bundestag.de"
"Christoph Poland";"CDU";1949;"Mecklenburg-Vorpommern";"Neubrandenburg – Mecklenburg-Strelitz – Uecker-Randow";"19. August 1949";"http://www.christoph-poland.de";"christoph.poland@bundestag.de"
"Ruprecht Polenz";"CDU";1946;"Nordrhein-Westfalen";"Münster";"26. Mai 1946";"http://www.ruprecht-polenz.de";"ruprecht.polenz@bundestag.de"
"Eckhard Pols";"CDU";1962;"Niedersachsen";"Lüchow-Dannenberg – Lüneburg";"14. März 1962";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/P/pols_eckhard.html";"eckhard.pols@bundestag.de"
"Joachim Poß";"SPD";1948;"Nordrhein-Westfalen";"Gelsenkirchen";"27. Dezember 1948";"http://www.joachim-poss.de/";"joachim.poß@bundestag.de"
"Brigitte Pothmer";"GRÜNE";1955;"Niedersachsen";;"10. Februar 1955";"http://www.pothmer.de/";"brigitte.pothmer@bundestag.de"
"Wilhelm Priesmeier";"SPD";1954;"Niedersachsen";"Goslar – Northeim – Osterode";"25. Juli 1954";"http://www.wilhelm-priesmeier.de/";"wilhelm.priesmeier@bundestag.de"
"Florian Pronold";"SPD";1972;"Bayern";;"28. Dezember 1972";"http://florianpronold.de/";"florian.pronold@bundestag.de"
"Lucia Puttrich";"CDU";1961;"Hessen";"Wetterau";"11. April 1961";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/P/puttrich_lucia.html";"lucia.puttrich@bundestag.de"
"Sascha Raabe";"SPD";1968;"Hessen";;;"http://www.sascha-raabe.de/";"sascha.raabe@bundestag.de"
"Thomas Rachel";"CDU";1962;"Nordrhein-Westfalen";"Düren";"17. Mai 1962";"http://www.thomas-rachel.de";"thomas.rachel@bundestag.de"
"Peter Ramsauer";"CSU";1954;"Bayern";"Traunstein";"10. Februar 1954";"http://www.peter-ramsauer.de/";"peter.ramsauer@bundestag.de"
"Christiane Ratjen-Damerau";"FDP";1954;"Niedersachsen";;"4. Juni 1954";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/R/ratjen_damerau_christiane.html";"christiane.ratjen-damerau@bundestag.de"
"Mechthild Rawert";"SPD";1957;"Berlin";;"3. November 1957";"http://www.mechthild-rawert.de/";"mechthild.rawert@bundestag.de"
"Stefan Rebmann";"SPD";1962;"Baden-Württemberg";;"20. Juli 1962";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/R/rebmann_stefan.html";"stefan.rebmann@bundestag.de"
"Eckhardt Rehberg";"CDU";1954;"Mecklenburg-Vorpommern";"Bad Doberan – Güstrow – Müritz";"3. April 1954";"http://www.eckhardt-rehberg.de";"eckhardt.rehberg@bundestag.de"
"Katherina Reiche";"CDU";1973;"Brandenburg";;"16. Juli 1973";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/R/reiche_katherina.html";"katherina.reiche@bundestag.de"
"Gerold Reichenbach";"SPD";1953;"Hessen";;"28. September 1953";"http://www.gerold-reichenbach.de";"gerold.reichenbach@bundestag.de"
"Carola Reimann";"SPD";1967;"Niedersachsen";"Braunschweig";"25. August 1967";"http://www.carola-reimann.de";"carola.reimann@bundestag.de"
"Birgit Reinemund";"FDP";1959;"Baden-Württemberg";;"6. Juni 1959";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/R/reinemund_birgit.html";"birgit.reinemund@bundestag.de"
"Ingrid Remmers";"DIE LINKE";1965;"Nordrhein-Westfalen";;"26. März 1965";"http://ingrid-remmers.de/";"ingrid.remmers@bundestag.de"
"Lothar Riebsamen";"CDU";1957;"Baden-Württemberg";"Bodensee";"24. September 1957";"http://www.lothar-riebsamen.de";"lothar.riebsamen@bundestag.de"
"Josef Rief";"CDU";1960;"Baden-Württemberg";"Biberach";"13. April 1960";"http://www.josef-rief.de";"josef.rief@bundestag.de"
"Klaus Riegert";"CDU";1959;"Baden-Württemberg";"Göppingen";"26. Februar 1959";"http://www.klaus-riegert.de/";"klaus.riegert@bundestag.de"
"Heinz Riesenhuber";"CDU";1935;"Hessen";"Main-Taunus";"1. Dezember 1935";"http://www.heinz-riesenhuber.de/";"heinz.riesenhuber@bundestag.de"
"Sönke Rix";"SPD";1975;"Schleswig-Holstein";;"3. Dezember 1975";"http://www.soenke-rix.de/";"soenke.rix@bundestag.de"
"Peter Röhlinger";"FDP";1939;"Thüringen";;"8. Februar 1939";"http://www.peter-roehlinger.de/";"peter.roehlinger@bundestag.de"
"Johannes Röring";"CDU";1959;"Nordrhein-Westfalen";"Borken II";"16. Mai 1959";"http://www.johannes-roering.de/";"johannes.roering@bundestag.de"
"René Röspel";"SPD";1964;"Nordrhein-Westfalen";"Hagen – Ennepe-Ruhr-Kreis I";"9. Juli 1964";"http://www.rene-roespel.de";"rené.roespel@bundestag.de"
"Ernst Dieter Rossmann";"SPD";1951;"Schleswig-Holstein";;"4. Februar 1951";"http://www.ernst-dieter-rossmann.de/";"ernst-dieter.rossmann@bundestag.de"
"Tabea Rößner";"GRÜNE";1966;"Rheinland-Pfalz";;"7. Dezember 1966";"http://www.tabea-roessner.de/";"tabea.roeßner@bundestag.de"
"Claudia Roth";"GRÜNE";1955;"Bayern";;"15. Mai 1955";"http://www.claudia-roth.de/";"claudia.roth@bundestag.de"
"Karin Roth";"SPD";1949;"Baden-Württemberg";;"6. Februar 1949";"http://www.karin-roth.de/";"karin.roth@bundestag.de"
"Michael Roth";"SPD";1970;"Hessen";"Werra-Meißner – Hersfeld-Rotenburg";"24. August 1970";"http://www.michael-roth.eu";"michael.roth@bundestag.de"
"Norbert Röttgen";"CDU";1965;"Nordrhein-Westfalen";"Rhein-Sieg-Kreis II";"2. Juli 1965";"http://www.norbert-roettgen.de/";"norbert.roettgen@bundestag.de"
"Christian Ruck";"CSU";1954;"Bayern";"Augsburg-Stadt";"24. Dezember 1954";"http://www.christianruck.de";"christian.ruck@bundestag.de"
"Erwin Rüddel";"CDU";1955;"Rheinland-Pfalz";"Neuwied";"21. Dezember 1955";"http://www.erwin-rueddel.de";"erwin.rueddel@bundestag.de"
"Stefan Ruppert";"FDP";1971;"Hessen";;"2. Juli 1971";"http://www.stefan-ruppert.de";"stefan.ruppert@bundestag.de"
"Albert Rupprecht";"CSU";1968;"Bayern";"Weiden";"10. Juni 1968";"http://webarchiv.bundestag.de/archive/2007/0206/mdb/mdb15/bio/R/ruppral0.html";"albert.rupprecht@bundestag.de"
"Marlene Rupprecht";"SPD";1947;"Bayern";;"20. Dezember 1947";"http://www.marlene-rupprecht.de";"marlene.rupprecht@bundestag.de"
"Krista Sager";"GRÜNE";1953;"Hamburg";;"28. Juli 1953";"http://www.krista-sager.de";"krista.sager@bundestag.de"
"Björn Sänger";"FDP";1975;"Hessen";;"10. April 1975";"http://www.bjoern-saenger.de";"bjoern.saenger@bundestag.de"
"Manuel Sarrazin";"GRÜNE";1982;"Hamburg";;"6. Februar 1982";"http://www.manuel-sarrazin.de/";"manuel.sarrazin@bundestag.de"
"Anton Schaaf";"SPD";1962;"Nordrhein-Westfalen";"Mülheim – Essen I";"30. Januar 1962";"http://www.anton-schaaf.de/.net/html/-1/welcome.html";"anton.schaaf@bundestag.de"
"Anita Schäfer";"CDU";1951;"Rheinland-Pfalz";"Pirmasens";"9. Juli 1951";"http://www.anita-schaefer.de/";"anita.schaefer@bundestag.de"
"Axel Schäfer";"SPD";1952;"Nordrhein-Westfalen";"Bochum I";"3. August 1952";"http://www.axelschaefermdb.de/";"axel.schaefer@bundestag.de"
"Paul Schäfer";"DIE LINKE";1949;"Nordrhein-Westfalen";;"18. Januar 1949";"http://www.paulschaefer.info";"paul.schaefer@bundestag.de"
"Frank Schäffler";"FDP";1968;"Nordrhein-Westfalen";;"22. Dezember 1968";"http://www.frank-schaeffler.de";"frank.schaeffler@bundestag.de"
"Elisabeth Scharfenberg";"GRÜNE";1963;"Bayern";;;"http://www.elisabeth-scharfenberg.de";"elisabeth.scharfenberg@bundestag.de"
"Wolfgang Schäuble";"CDU";1942;"Hessen";"Offenburg";"18. September 1942";"http://www.wolfgang-schaeuble.de";"wolfgang.schaeuble@bundestag.de"
"Annette Schavan";"CDU";1955;"Baden-Württemberg";"Ulm";"10. Juni 1955";"http://www.Annette-Schavan.de/";"annette.schavan@bundestag.de"
"Christine Scheel";"GRÜNE";1956;"Bayern";;"31. Dezember 1956";"http://www.christine-scheel.de/";"christine.scheel@bundestag.de"
"Bernd Scheelen";"SPD";1948;"Nordrhein-Westfalen";;"7. Januar 1948";"http://www.berndscheelen.de";"bernd.scheelen@bundestag.de"
"Hermann Scheer";"SPD";1944;"Baden-Württemberg";;"29. April 1944";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/S/scheer_hermann.html";"hermann.scheer@bundestag.de"
"Andreas Scheuer";"CSU";1974;"Bayern";"Passau";"26. September 1974";"http://www.andreas-scheuer.de/";"andreas.scheuer@bundestag.de"
"Gerhard Schick";"GRÜNE";1972;"Baden-Württemberg";;"18. April 1972";"http://www.gerhardschick.net";"gerhard.schick@bundestag.de"
"Marianne Schieder";"SPD";1962;"Bayern";;"23. Mai 1962";"http://www.marianne-schieder.de/";"marianne.schieder@bundestag.de"
"Werner Schieder";"SPD";1948;"Bayern";;"13. September 1948";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/S/schieder_werner.html";"werner.schieder@bundestag.de"
"Karl Schiewerling";"CDU";1951;"Nordrhein-Westfalen";"Coesfeld – Steinfurt II";"18. Mai 1951";"http://www.karl-schiewerling.de/";"karl.schiewerling@bundestag.de"
"Norbert Schindler";"CDU";1949;"Rheinland-Pfalz";"Neustadt – Speyer";"15. Oktober 1949";"http://www.norbert-schindler.de/";"norbert.schindler@bundestag.de"
"Tankred Schipanski";"CDU";1976;"Thüringen";"Gotha – Ilm-Kreis";"30. Dezember 1976";"http://www.tankred-schipanski.de";"tankred.schipanski@bundestag.de"
"Georg Schirmbeck";"CDU";1949;"Niedersachsen";"Osnabrück-Land";"6. Oktober 1949";"http://www.schirmbeck.info/";"georg.schirmbeck@bundestag.de"
"Michael Schlecht";"DIE LINKE";1951;"Baden-Württemberg";;"25. Juni 1951";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/S/schlecht_michael.html";"michael.schlecht@bundestag.de"
"Christian Schmidt";"CSU";1957;"Bayern";"Fürth";"26. August 1957";"http://www.christian-schmidt.de/";"christian.schmidt@bundestag.de"
"Frithjof Schmidt";"GRÜNE";1953;"Nordrhein-Westfalen";;"17. April 1953";"http://www.frithjof-schmidt.de";"frithjof.schmidt@bundestag.de"
"Silvia Schmidt";"SPD";1954;"Sachsen-Anhalt";;"25. März 1954";"http://www.silviaschmidt.de";"silvia.schmidt@bundestag.de"
"Ulla Schmidt";"SPD";1949;"Nordrhein-Westfalen";;"13. Juni 1949";"http://www.ulla-schmidt.de";"ulla.schmidt@bundestag.de"
"Carsten Schneider";"SPD";1976;"Thüringen";;"23. Januar 1976";"http://www.carsten-schneider.de/";"carsten.schneider@bundestag.de"
"Patrick Schnieder";"CDU";1968;"Rheinland-Pfalz";"Bitburg";"1. Mai 1968";"http://www.patrick-schnieder.de";"patrick.schnieder@bundestag.de"
"Christoph Schnurr";"FDP";1984;"Hessen";;"21. Februar 1984";"http://www.christoph-schnurr.de/";"christoph.schnurr@bundestag.de"
"Andreas Schockenhoff";"CDU";1957;"Baden-Württemberg";"Ravensburg";"23. Februar 1957";"http://www.andreas-schockenhoff.de/";"andreas.schockenhoff@bundestag.de"
"Olaf Scholz";"SPD";1958;"Hamburg";"Hamburg-Altona";"14. Juni 1958";"http://www.bundestag.de/bundestag/abgeordnete17/biografien/S/scholz_olaf.html";"olaf.scholz@bundestag.de"
"Nadine Schön";"CDU";1983;"Saarland";"St. Wendel";"5. Juni 1983";"http://www.nadine-mueller.eu/";"nadine.schoen@bundestag.de"
"Ottmar Schreiner";"SPD";1946;"Saarland";;"21. Februar 1946";"http://www.ottmarschreiner.de/";"ottmar.schreiner@bundestag.de"
"Kristina Schröder";"CDU";1977;"Hessen";"Wiesbaden";"3. August 1977";"http://www.kristinaschroeder.de/";"kristina.schroeder@bundestag.de"
"Ole Schröder";"CDU";1971;"Schleswig-Holstein";"Pinneberg";"27. August 1971";"http://www.oleschroeder.de";"ole.schroeder@bundestag.de"
"Herbert Schui";"DIE LINKE";1940;"Niedersachsen";;"13. März 1940";"http://www.herbert-schui.de/";"herbert.schui@bundestag.de"
